1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
5	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
7	15.0	15
9	15.0	15
9	15.0	15
9	15.0	15
9	15.0	15
9	15.0	15
9	15.0	15
9	15.0	15
9	15.0	14
9	15.0	14
9	15.0	14
11	15.0	15
11	15.0	15
11	15.0	15
11	15.0	15
11	15.0	15
11	15.0	15
11	15.0	15
11	15.0	15
11	15.0	14
11	15.0	14
13	16.0	16
13	16.0	16
13	16.0	16
13	16.0	16
13	16.0	16
13	16.0	16
13	16.0	16
13	16.0	16
13	16.0	16
13	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
15	16.0	16
17	16.0	16
17	16.0	16
17	16.0	16
17	16.0	16
17	16.0	16
17	16.0	16
17	16.0	16
17	16.0	16
17	16.0	16
17	16.0	15
19	16.0	16
19	16.0	16
19	16.0	16
19	16.0	16
19	16.0	16
19	16.0	16
19	16.0	16
19	16.0	16
19	16.0	16
19	16.0	16
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	14
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
29	16.0	17
29	16.0	17
29	16.0	17
29	16.0	17
29	16.0	17
29	16.0	17
29	16.0	17
29	16.0	17
29	16.0	17
29	16.0	17
31	16.0	16
31	16.0	16
31	16.0	16
31	16.0	16
31	16.0	16
31	16.0	16
31	16.0	16
31	16.0	16
31	16.0	16
31	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	15
33	16.0	15
33	16.0	15
33	16.0	15
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
41	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
43	16.0	16
45	16.0	17
45	16.0	17
45	16.0	17
45	16.0	17
45	16.0	17
45	16.0	17
45	16.0	17
45	16.0	17
45	16.0	17
45	16.0	17
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	16
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	15
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	15
53	16.0	15
53	16.0	15
53	16.0	15
55	15.0	16
55	15.0	16
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
59	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
61	15.0	15
63	16.0	16
63	16.0	16
63	16.0	16
63	16.0	16
63	16.0	16
63	16.0	16
63	16.0	16
63	16.0	16
63	16.0	16
63	16.0	16
65	16.0	16
65	16.0	16
65	16.0	16
65	16.0	16
65	16.0	16
65	16.0	16
65	16.0	15
65	16.0	15
65	16.0	15
65	16.0	15
67	16.0	16
67	16.0	16
67	16.0	16
67	16.0	16
67	16.0	16
67	16.0	16
67	16.0	16
67	16.0	16
67	16.0	16
67	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
69	16.0	16
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
75	15.0	15
75	15.0	15
75	15.0	15
75	15.0	15
75	15.0	15
75	15.0	15
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
77	15.0	15
77	15.0	15
