1	14.0	17
1	14.0	17
1	14.0	17
1	14.0	17
1	14.0	16
1	14.0	16
1	14.0	16
1	14.0	16
1	14.0	16
1	14.0	16
3	14.0	17
3	14.0	17
3	14.0	17
3	14.0	17
3	14.0	17
3	14.0	17
3	14.0	17
3	14.0	17
3	14.0	17
3	14.0	17
5	14.0	16
5	14.0	16
5	14.0	16
5	14.0	16
5	14.0	16
5	14.0	16
5	14.0	15
5	14.0	15
5	14.0	15
5	14.0	15
7	14.0	17
7	14.0	17
7	14.0	17
7	14.0	17
7	14.0	17
7	14.0	17
7	14.0	17
7	14.0	17
7	14.0	16
7	14.0	16
9	14.0	15
9	14.0	15
9	14.0	15
9	14.0	15
9	14.0	15
9	14.0	14
9	14.0	14
9	14.0	14
9	14.0	14
9	14.0	13
11	14.0	14
11	14.0	14
11	14.0	14
11	14.0	14
11	14.0	14
11	14.0	14
11	14.0	14
11	14.0	14
11	14.0	14
11	14.0	13
13	15.0	14
13	15.0	14
13	15.0	14
13	15.0	14
13	15.0	14
13	15.0	14
13	15.0	14
13	15.0	13
13	15.0	13
13	15.0	13
15	15.0	13
15	15.0	13
15	15.0	13
15	15.0	13
15	15.0	13
15	15.0	13
15	15.0	13
15	15.0	12
15	15.0	12
15	15.0	12
17	15.0	16
17	15.0	16
17	15.0	16
17	15.0	16
17	15.0	16
17	15.0	16
17	15.0	15
17	15.0	15
17	15.0	15
17	15.0	15
19	15.0	17
19	15.0	16
19	15.0	16
19	15.0	16
19	15.0	16
19	15.0	16
19	15.0	16
19	15.0	15
19	15.0	15
19	15.0	15
21	14.0	16
21	14.0	15
21	14.0	15
21	14.0	15
21	14.0	15
21	14.0	15
21	14.0	15
21	14.0	15
21	14.0	14
21	14.0	14
23	14.0	14
23	14.0	14
23	14.0	14
23	14.0	14
23	14.0	14
23	14.0	14
23	14.0	14
23	14.0	14
23	14.0	14
23	14.0	13
25	15.0	17
25	15.0	17
25	15.0	17
25	15.0	17
25	15.0	17
25	15.0	17
25	15.0	17
25	15.0	17
25	15.0	17
25	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
27	15.0	17
29	15.0	18
29	15.0	18
29	15.0	18
29	15.0	18
29	15.0	18
29	15.0	18
29	15.0	17
29	15.0	17
29	15.0	17
29	15.0	17
31	15.0	18
31	15.0	18
31	15.0	18
31	15.0	18
31	15.0	18
31	15.0	18
31	15.0	18
31	15.0	17
31	15.0	17
31	15.0	17
33	15.0	19
33	15.0	19
33	15.0	19
33	15.0	19
33	15.0	19
33	15.0	19
33	15.0	19
33	15.0	19
33	15.0	19
33	15.0	19
35	16.0	19
35	16.0	19
35	16.0	19
35	16.0	19
35	16.0	19
35	16.0	19
35	16.0	19
35	16.0	19
35	16.0	18
35	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
37	16.0	18
39	15.0	18
39	15.0	18
39	15.0	18
39	15.0	18
39	15.0	18
39	15.0	18
39	15.0	18
39	15.0	18
39	15.0	18
39	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
41	15.0	18
43	15.0	16
43	15.0	16
43	15.0	16
43	15.0	16
43	15.0	16
43	15.0	15
43	15.0	15
43	15.0	15
43	15.0	15
43	15.0	14
45	15.0	18
45	15.0	18
45	15.0	18
45	15.0	18
45	15.0	18
45	15.0	18
45	15.0	18
45	15.0	17
45	15.0	17
45	15.0	17
47	15.0	13
47	15.0	13
47	15.0	13
47	15.0	13
47	15.0	13
47	15.0	13
47	15.0	13
47	15.0	13
47	15.0	13
47	15.0	13
49	15.0	16
49	15.0	16
49	15.0	16
49	15.0	16
49	15.0	16
49	15.0	16
49	15.0	15
49	15.0	15
49	15.0	15
49	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
51	15.0	15
53	15.0	19
53	15.0	19
53	15.0	19
53	15.0	19
53	15.0	19
53	15.0	19
53	15.0	19
53	15.0	19
53	15.0	19
53	15.0	19
55	15.0	13
55	15.0	13
55	15.0	13
55	15.0	13
55	15.0	13
55	15.0	13
55	15.0	12
55	15.0	12
55	15.0	12
55	15.0	12
57	15.0	16
57	15.0	16
