1	15.0	16
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	15
1	15.0	14
3	15.0	16
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	15
3	15.0	14
3	15.0	14
9	15.0	15
9	15.0	15
9	15.0	14
9	15.0	14
9	15.0	14
9	15.0	14
9	15.0	14
9	15.0	14
9	15.0	13
9	15.0	13
11	15.0	15
11	15.0	15
11	15.0	14
11	15.0	14
11	15.0	14
11	15.0	14
11	15.0	14
11	15.0	14
11	15.0	13
11	15.0	13
13	16.0	16
13	16.0	16
13	16.0	15
13	16.0	15
13	16.0	15
13	16.0	15
13	16.0	15
13	16.0	15
13	16.0	15
13	16.0	14
15	16.0	16
15	16.0	16
15	16.0	15
15	16.0	15
15	16.0	15
15	16.0	15
15	16.0	15
15	16.0	15
15	16.0	15
15	16.0	14
17	16.0	15
17	16.0	15
17	16.0	15
17	16.0	15
17	16.0	15
17	16.0	15
17	16.0	14
17	16.0	14
17	16.0	14
17	16.0	14
19	16.0	15
19	16.0	15
19	16.0	15
19	16.0	15
19	16.0	15
19	16.0	15
19	16.0	14
19	16.0	14
19	16.0	14
19	16.0	14
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	15
21	15.0	14
21	15.0	14
21	15.0	14
21	15.0	14
21	15.0	14
21	15.0	13
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	15
23	15.0	14
23	15.0	14
23	15.0	14
23	15.0	14
23	15.0	14
23	15.0	14
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	16
25	15.0	15
25	15.0	15
25	15.0	15
25	15.0	15
25	15.0	15
25	15.0	15
27	15.0	16
27	15.0	16
27	15.0	16
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
27	15.0	15
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	16
33	16.0	15
33	16.0	15
33	16.0	15
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	17
35	16.0	16
35	16.0	16
35	16.0	16
35	16.0	16
35	16.0	16
35	16.0	16
37	16.0	17
37	16.0	17
37	16.0	17
37	16.0	17
37	16.0	17
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
37	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
39	16.0	16
47	16.0	16
47	16.0	16
47	16.0	16
47	16.0	15
47	16.0	15
47	16.0	15
47	16.0	15
47	16.0	15
47	16.0	15
47	16.0	15
49	16.0	16
49	16.0	16
49	16.0	16
49	16.0	15
49	16.0	15
49	16.0	15
49	16.0	15
49	16.0	15
49	16.0	15
49	16.0	14
51	16.0	16
51	16.0	16
51	16.0	16
51	16.0	15
51	16.0	15
51	16.0	15
51	16.0	15
51	16.0	15
51	16.0	15
51	16.0	15
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	16
53	16.0	15
53	16.0	15
53	16.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	15
55	15.0	14
55	15.0	14
55	15.0	14
55	15.0	14
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	15
57	15.0	14
57	15.0	14
57	15.0	14
57	15.0	14
63	16.0	15
63	16.0	15
63	16.0	15
63	16.0	15
63	16.0	15
63	16.0	15
63	16.0	15
63	16.0	14
63	16.0	14
63	16.0	14
65	16.0	15
65	16.0	15
65	16.0	15
65	16.0	15
65	16.0	15
65	16.0	15
65	16.0	15
65	16.0	14
65	16.0	14
65	16.0	14
67	16.0	16
67	16.0	16
67	16.0	15
67	16.0	15
67	16.0	15
67	16.0	15
67	16.0	15
67	16.0	15
67	16.0	15
67	16.0	14
69	16.0	16
69	16.0	16
69	16.0	15
69	16.0	15
69	16.0	15
69	16.0	15
69	16.0	15
69	16.0	15
69	16.0	15
69	16.0	14
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	15
71	15.0	14
71	15.0	14
71	15.0	14
71	15.0	14
71	15.0	14
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	15
73	15.0	14
73	15.0	14
73	15.0	14
73	15.0	14
73	15.0	14
73	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	14
75	15.0	13
77	15.0	14
77	15.0	14
77	15.0	14
77	15.0	14
77	15.0	14
77	15.0	14
77	15.0	14
77	15.0	14
77	15.0	14
77	15.0	13
81	15.0	15
81	15.0	15
81	15.0	15
81	15.0	15
81	15.0	15
81	15.0	15
81	15.0	15
81	15.0	14
81	15.0	14
81	15.0	14
83	15.0	15
83	15.0	15
83	15.0	15
83	15.0	15
83	15.0	15
83	15.0	15
83	15.0	15
83	15.0	14
83	15.0	14
83	15.0	14
87	16.0	15
87	16.0	15
87	16.0	15
87	16.0	15
87	16.0	15
87	16.0	14
87	16.0	14
87	16.0	14
87	16.0	14
87	16.0	14
89	16.0	15
89	16.0	15
89	16.0	15
89	16.0	15
89	16.0	15
89	16.0	14
89	16.0	14
89	16.0	14
89	16.0	14
89	16.0	13
91	16.0	15
91	16.0	15
91	16.0	15
91	16.0	15
91	16.0	15
91	16.0	15
91	16.0	14
91	16.0	14
91	16.0	14
91	16.0	14
93	16.0	15
93	16.0	15
93	16.0	15
93	16.0	15
93	16.0	15
93	16.0	15
93	16.0	14
93	16.0	14
93	16.0	14
93	16.0	14
95	15.0	15
95	15.0	14
95	15.0	14
95	15.0	14
95	15.0	14
95	15.0	14
95	15.0	14
95	15.0	14
95	15.0	14
95	15.0	13
97	15.0	15
97	15.0	15
97	15.0	14
97	15.0	14
97	15.0	14
97	15.0	14
97	15.0	14
97	15.0	14
97	15.0	13
97	15.0	13
